Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
4bf77ae29631b8734d7fc9fcf4283f87f74650951b8a40e19be9dbd5f93d08dd,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.292420,51.380384,On or near RAVENSCAR ROAD,E01002998,Kingston upon Thames 016D,Investigation complete; no suspect identified
4eda6141d72bff72bfa40507830f1d7b6e5aad87eb31535077c01ad0b28c0965,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.253031,51.398139,On or near CAVENDISH ROAD,E01002985,Kingston upon Thames 007E,Local resolution
ee8830a0f1d5ab34c24d539c354ba2c2c4d7b9e3b7bf3c829d50e6b28706347b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.284569,51.406672,On or near HAMPDEN ROAD,E01002970,Kingston upon Thames 006D,Investigation complete; no suspect identified
fa2b6af643a85032b95b83a7b707a0991f36a594b59f2aca7ebd9ad453ef1b6a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.302290,51.411894,On or near FIFE ROAD,E01002968,Kingston upon Thames 009C,Investigation complete; no suspect identified
b194c70bc2e256c37fe6ee256292459a905d83c7ade502209ccf0543047d59d7,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.148465,51.437226,On or near VERONICA ROAD,E01004487,Wandsworth 030C,Offender given a caution
74be609f4fb28054d1e4a7a62d873da831fbb553ecd2c45ec1cfe94fa443dd10,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.198115,51.457405,On or near BUSH COTTAGES,E01004509,Wandsworth 010A,Suspect charged
c0f4c1e4dcee5cee7a675f25a6633b3eb56615185868a99bacf1e6bc4ced448c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.190940,51.448851,On or near KIMBER ROAD,E01004493,Wandsworth 019A,Suspect charged
ab1a936cfbaa3a6b8fc946dae97a380e059f71710e928d83ce3e2665f6f9b77b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.173014,51.424176,On or near CARLWELL STREET,E01004617,Wandsworth 034D,Suspect charged
371a5885df632fd64735c114428415a864f81feb7378b12c671ec37e6e79922d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.149289,51.442122,On or near BEDFORD HILL,E01004545,Wandsworth 027B,Investigation complete; no suspect identified
4383f8ce7d1485c3f8a12514380844a8de6ba2e8d29788575aad27d2f7282c99,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.154034,51.473967,On or near CHARLOTTE DESPARD AVENUE,E01004560,Wandsworth 001A,Investigation complete; no suspect identified
b27e41780f4297d5a3926063289fd72a1324ced8801fc155c42a344360183d97,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.191829,51.447830,On or near LYDDEN GROVE,E01004493,Wandsworth 019A,Suspect charged
f412431983cef4546e53a7276912befe3457d59f5110a0dd15cce94d85526f07,2015-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
64fc8232baa6a9b7c3c4aef0fea1c59667ac926df21c1cc3e09f4f7132a51711,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.202247,51.442370,On or near ENGADINE STREET,E01004596,Wandsworth 020E,Investigation complete; no suspect identified
912fd92f7f1946695c0c51bf40bbb5e54f4c2e46fe34fd84108e84a3e8ccf19d,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.169174,51.463746,On or near Supermarket,E01004551,Wandsworth 012E,Investigation complete; no suspect identified
adff66871e0878be69be1ab41bc64457069f4f9449d49d258f4b1ec1ccde57db,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.156749,51.474846,On or near WARRINER GARDENS,E01004560,Wandsworth 001A,Investigation complete; no suspect identified
6e13febc90416b3547059431b261a88c7ede5c5917b11f6d20d61c8f81b2c210,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.188062,51.463014,On or near Bus/Coach Station,E01004509,Wandsworth 010A,Investigation complete; no suspect identified
b171c93f9a14be35f41b3aa7cc4f2d03b7081b581eae73bb28ab10cb68fa8105,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.145480,51.419274,On or near KETTERING STREET,E01004522,Wandsworth 037C,Investigation complete; no suspect identified
0dd88bebb640879aaad475764a54f048274ab7f42fcf79218389c5bb4b2f1bfb,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.161387,51.437195,On or near Petrol Station,E01004548,Wandsworth 029D,Investigation complete; no suspect identified
cd4683bf0f4fb61c5d0c0e63ce74454fc8100e761fa8aea5f22787357f776549,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.198357,51.446528,On or near Petrol Station,E01004593,Wandsworth 025A,Investigation complete; no suspect identified
3e9bfcfb424c0abd0eb2cba3d20a755ac8683818439b10dfc63c0831064b9f64,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.166277,51.433657,On or near ANSELL ROAD,E01004618,Wandsworth 032D,Suspect charged
afbeb3c6e6b44a3bb1a1e96d5ff2948967d6934eab163919cf242114ef36e326,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.148141,51.478308,On or near Petrol Station,E01033098,Wandsworth 002F,Investigation complete; no suspect identified
0fdc5fabd13198da675ac3d1e3682fddd91af12e3388e52fe7fb05c443314b9b,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.157373,51.463283,On or near SUGDEN ROAD,E01004589,Wandsworth 009E,Investigation complete; no suspect identified
b2ff886bfd21b9473ee1e7b726944438cac8b8731eecd25becb6d358617fad13,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.175827,51.461170,On or near BRUSSELS ROAD,E01004508,Wandsworth 012A,Investigation complete; no suspect identified
5948e8b9f220c98f69d104aaecee9ba664cd073effa8eea39970dc6f32ea2b26,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.238123,51.449389,On or near Petrol Station,E01004571,Wandsworth 023C,Investigation complete; no suspect identified
95bbec9d62d2b9a55fdda84633c29a127fdb1f87a06ec06803a863010021ee33,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.148141,51.478308,On or near Petrol Station,E01033098,Wandsworth 002F,Investigation complete; no suspect identified
ca8a76609b11ba66c374b05a42e05ea2f8ac5ff460a1cceed71c7b9a214332a4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.161340,51.456636,On or near BURLAND ROAD,E01004558,Wandsworth 015C,Investigation complete; no suspect identified
c98c184274bf107421e7cf5889b7e38ad55ab494d00515dc11ea84d39ab1caa9,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.218980,51.452050,On or near PUTNEY HEATH LANE,E01004505,Wandsworth 014D,Offender given a drugs possession warning
dd6d4ce2ec2bbd997013c20062d243f0da7f5e545fc69615bc94977d9c118d94,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.150571,51.445649,On or near BALHAM HIGH ROAD,E01004474,Wandsworth 021B,Investigation complete; no suspect identified
8805b30793685bb88980ec7f941c1b81f27122b5e37bef1a95d1c39023379d10,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.241744,51.455541,On or near Hospital,E01004644,Wandsworth 016D,Investigation complete; no suspect identified
7706fa79afacf9fbaece7e3e9689120154d82808d309d2162f1e4f8e1ced5b62,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.175746,51.426718,On or near Hospital,E01004617,Wandsworth 034D,Suspect charged
72bd1755698d6e308ae617369c70f3f5c7e85f0fdd81aa4ad4460a420fb880bb,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.182901,51.578943,On or near Shopping Area,E01032741,Havering 013E,Offender given a caution
3032225924dc744afc362ac6fff8c9a5221dec9374b137fdfee9ee453f46ad3f,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.174047,51.574899,On or near LONDON ROAD,E01002356,Havering 013C,Suspect charged
bbf665dc49d2f25a0a13a6455ab17b15ae9c64d7e4d3acf79eb7be18e7f01773,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.219798,51.605113,On or near KINGS LYNN DRIVE,E01002282,Havering 004B,Suspect charged
cfcb175e097ff0f3078aed820d8eece47ef5228a1690b281623fdc2ed09dc3f0,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.169840,51.608664,On or near WARDEN AVENUE,E01002307,Havering 003E,Suspect charged
562e15ca247ed7393e065177e02306ab2604e68d4410af029ba748e6d5ca950e,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.184905,51.579203,On or near Pedestrian Subway,E01032742,Havering 013F,Investigation complete; no suspect identified
2f798a00a8146e57dc3a77c1b8cc3be805e3e4dab68e0a75aa7dfcce913ed42f,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.183313,51.575797,On or near Further/Higher Educational Building,E01002356,Havering 013C,Suspect charged
21dfe48824f1c647b3b31523f9376d86cae88dcfe11538f6233a6bd6920f6e06,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.156893,51.583849,On or near BURLEIGH CLOSE,E01002329,Havering 011D,Suspect charged
8534f64f905e9ecc6411b4f473b72bc6ae39239e7cc6c02eb0411e0188544bdc,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.184604,51.602122,On or near NEVIS CLOSE,E01002341,Havering 008E,Investigation complete; no suspect identified
55675a8af5d7ffe30703bea0b3893bf12fa9577dd7fa197c06f48481b8559faf,2015-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Investigation complete; no suspect identified
3b1a8527686b3eb28598436ce0c99c297ac5b93997744ec7844f8ef24c8a28ae,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.038559,51.550057,On or near HAMPTON ROAD,E01003584,Newham 003B,Offender given a caution
9f1bed04beb925968c92aa0596216b8383152142e1fe83a4b415b5756e0065fe,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.052433,51.534932,On or near Supermarket,E01003521,Newham 018B,Offender given a caution
264ca1a34ec5a8db1de5e0a546609eee89039a1a568991b87b4abffd66b92622,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.051253,51.536589,On or near RAY MASSEY WAY,E01003521,Newham 018B,Suspect charged
f538f0282710cc36f06dcd49decc690082e6ab44a0914f2f56a9a806de3600e5,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.002772,51.543128,On or near SALWAY PLACE,E01003617,Newham 012B,Suspect charged
7207890e42c2b92e51ebafedfb0077992909ea9ed1af250c6d5cd1aad7af2d48,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.016034,51.520150,On or near BRAEMAR ROAD,E01003502,Newham 030C,Offender given a caution
dca06ee59500745b2da44b0999cd96b4545a234acb3596af6e6c3c3c34fea42c,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.027216,51.535964,On or near LAWRENCE ROAD,E01003596,Newham 016B,Offender given penalty notice
633c1797180bd51788f65e4e870f501eafb2f58b15f8239986f6c6efebde34f3,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.017209,51.545111,On or near RADLETT CLOSE,E01003551,Newham 009A,Offender given penalty notice
78a915e57e87f998a5deadb1d4a0b3799fbcbc1cdfedc0f1784b7fc38ddad9b2,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.041855,51.537652,On or near FRY ROAD,E01003565,Newham 014C,Suspect charged
8e55f01b52336ecb4781b662324adcc6e98c96f058aba77c0e87cedc669f9b10,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.063230,51.513510,On or near ASHEN,E01003487,Newham 033D,Investigation complete; no suspect identified
8e55f01b52336ecb4781b662324adcc6e98c96f058aba77c0e87cedc669f9b10,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.063230,51.513510,On or near ASHEN,E01003487,Newham 033D,Investigation complete; no suspect identified
60b914cd529c5cfbe32ac76f7e0f41f0ad8feee5c427b68c1380a9cb282504dd,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.448139,51.589204,On or near DURBAN LANE,E01021262,Basildon 010B,Investigation complete; no suspect identified
85a5ee6f7256bb6b98d886c49d867198ee880cc642950bd61ad1ef74f8bb00b3,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.002158,51.545576,On or near WINDMILL LANE,E01003617,Newham 012B,Investigation complete; no suspect identified
85a5ee6f7256bb6b98d886c49d867198ee880cc642950bd61ad1ef74f8bb00b3,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.002158,51.545576,On or near WINDMILL LANE,E01003617,Newham 012B,Investigation complete; no suspect identified
81d8f613f5b6037dc3ef950a5cbde03958bb54eed1a0bc7433958fc9d964eb2c,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.064951,51.514910,On or near BEAUFORT,E01003486,Newham 033C,Investigation complete; no suspect identified
3ee7ef89af197138a4369fa48bcc0a5777cc92d813e4adea3b9360741ea2a2db,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.012227,51.532202,On or near HOLBROOK ROAD,E01003632,Newham 020B,Investigation complete; no suspect identified
0dfba850fdbd768eff078ac83cc419bc72fd78f82a0e71de7c9f2930da644e35,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.043139,51.543124,On or near BATH ROAD,E01003589,Newham 011E,Investigation complete; no suspect identified
0dfba850fdbd768eff078ac83cc419bc72fd78f82a0e71de7c9f2930da644e35,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.043139,51.543124,On or near BATH ROAD,E01003589,Newham 011E,Investigation complete; no suspect identified
9ec9e9961a7aac14e8d353180a4a182d3d3b186266df60b5b1a2930971412117,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.038588,51.545856,On or near BIRCHDALE ROAD,E01003561,Newham 007C,Investigation complete; no suspect identified
9ec9e9961a7aac14e8d353180a4a182d3d3b186266df60b5b1a2930971412117,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.038588,51.545856,On or near BIRCHDALE ROAD,E01003561,Newham 007C,Investigation complete; no suspect identified
446289938c596c4330cfa2b4bc490c567d2efba77d51d0d653067bf1a9aa8702,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.002028,51.541870,On or near MERIDIAN SQUARE,E01033583,Newham 013G,Investigation complete; no suspect identified
44a65acc92fe631b0b3e1aba41feef0c9f8fcc275107ad50b138fdc37c18cc7d,2015-02,Metropolitan Police Service,Metropolitan Police Service,0.025624,51.547529,On or near Supermarket,E01003556,Newham 008A,Suspect charged
a47b960dad76ce8955b73c10a35361f78af2162c2eee12b7a99bb2920e443fff,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.049130,51.642902,On or near CLARENCE ROAD,E01001508,Enfield 012E,Suspect charged
4c99e7481bb9ad99c9694a161d06864473a628532bf475afdba55fa290bccc7c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.124866,51.376842,On or near BEDDINGTON FARM ROAD,E01001010,Croydon 019D,Suspect charged
4521c015b65cf6a88e8970525b36bbfc115d884b65b2ccb8b8f60b456e10be6a,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.180840,51.382473,On or near TWYFORD ROAD,E01004123,Sutton 002A,Suspect charged
9e54442981cd56ef8f50bc593e21498534959d6f119f66cb04a87152df1207e0,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.210818,51.368465,On or near WESTFIELD ROAD,E01004159,Sutton 014C,Investigation complete; no suspect identified
f68504c6daecfdd5080046eb34d681df02c2887db730fb5e5e5aa62f197c2ffd,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.183781,51.366638,On or near OLIVER ROAD,E01004138,Sutton 013C,Investigation complete; no suspect identified
c75f879777acf3b535f2e7285f255e9c586eaf329e21a9b97807e289c92ba255,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.222431,51.375755,On or near Petrol Station,E01004119,Sutton 009C,Investigation complete; no suspect identified
8afcbc145573021b8bae94ce62ce0ebee64118715060e9fa0fb39bef94ffef57,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.172369,51.367117,On or near COLERIDGE AVENUE,E01004100,Sutton 015D,Offender given a caution
0998dd9a6248c74268caa83c6a91a973099836c6a7807c5d034d02cc5def34e4,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.222431,51.375755,On or near Petrol Station,E01004119,Sutton 009C,Investigation complete; no suspect identified
de690f4d14af35ca499b1cafc65946e61a433827b21009700bf5ff16c86a857c,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.147200,51.349689,On or near SHIRLEY ROAD,E01004181,Sutton 020E,Investigation complete; no suspect identified
d15d4bc54d7a0e654ec06d77bcc82e517ff58998f160cc5faf8d49c1d8fe5211,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.229844,51.383610,On or near THAMES AVENUE,E01004193,Sutton 006D,Investigation complete; no suspect identified
43ca6b63321513171ee2d13744da7eef1f1d1e3d61c2b87bc6fec8a3adb92e7b,2015-02,Metropolitan Police Service,Metropolitan Police Service,,,No location,,,Offender given a caution
7808c1b37c84a7ffa30e738da395097ca868d7756cbd7da16a22cc6a5eba6bc3,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.193634,51.361934,On or near HILL ROAD,E01004142,Sutton 012D,Offender given a drugs possession warning
c1bed0a16c55215bfd660e0d12d85f054afdb81882eb33a12b8b73f040ff8ffd,2015-02,Metropolitan Police Service,Metropolitan Police Service,-0.177487,51.375362,On or near Petrol Station,E01004167,Sutton 005D,Investigation complete; no suspect identified
